date,checkins,unique_ind,unique_loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace,casual_contacts,hide_large,hide_small,Johor_checkins,Kedah_checkins,Kelantan_checkins,Melaka_checkins,Negeri Sembilan_checkins,Pahang_checkins,Perak_checkins,Perlis_checkins,Pulau Pinang_checkins,Sabah_checkins,Sarawak_checkins,Selangor_checkins,Terengganu_checkins,W.P. KualaLumpur_checkins,W.P. Labuan_checkins,W.P. Putrajaya_checkins,Johor_unique_ind,Kedah_unique_ind,Kelantan_unique_ind,Melaka_unique_ind,Negeri Sembilan_unique_ind,Pahang_unique_ind,Perak_unique_ind,Perlis_unique_ind,Pulau Pinang_unique_ind,Sabah_unique_ind,Sarawak_unique_ind,Selangor_unique_ind,Terengganu_unique_ind,W.P. KualaLumpur_unique_ind,W.P. Labuan_unique_ind,W.P. Putrajaya_unique_ind,Johor_unique_loc,Kedah_unique_loc,Kelantan_unique_loc,Melaka_unique_loc,Negeri Sembilan_unique_loc,Pahang_unique_loc,Perak_unique_loc,Perlis_unique_loc,Pulau Pinang_unique_loc,Sabah_unique_loc,Sarawak_unique_loc,Selangor_unique_loc,Terengganu_unique_loc,W.P. KualaLumpur_unique_loc,W.P. Labuan_unique_loc,W.P. Putrajaya_unique_loc
2021-10-31,32448407,10956456,610600,27756,17150,12252,8916,6970,6313,5598,5386,6296,10439,20052,70972,110505,255531,416478,674655,759451,826641,922801,1022514,1166987,1203063,1256248,1297940,1350253,1340526,1327078,1255386,1241619,1214031,1187003,1152305,1143039,1118480,1178633,1217915,1245126,1216795,1076650,1000469,926663,755990,564173,345512,209812,139355,86527,44153,4979,23,6127,67972,121,1264,182,3510,23,855,194,3241,685,364,491,194,1038,1037,639,527,419,194,72,0.0,0.0,12.0,3.0,37.0,0.0,69.0,33761.0,41.0,636.0,3551533,1367345,597913,935834,1154988,1313411,2013017,286008,1969189,1984525,2136544,7562788,606741,5382644,86295,297542,1482418,658059,310843,418759,545578,562255,868910,158662,819917,693229,736842,3268227,303116,2394356,33516,181770,82831,40837,28696,18368,21014,25482,42965,6959,37293,42507,34393,114079,24066,62517,1433,1834
2021-11-01,30367454,11147693,874054,18465,11590,8350,6294,4983,4327,4178,4664,5860,11036,23644,83681,151611,401449,697686,1219872,1236744,1172519,1082375,1046253,1088211,1069849,1086935,1138154,1294582,1324548,1343357,1140217,1084110,1029711,993907,931166,884972,814103,842486,871181,921814,916329,844939,836478,797769,669022,505366,310627,190132,125983,77061,38864,4626,6,5299,67236,144,1186,159,3257,24,818,151,2976,646,306,512,151,988,943,607,438,384,179,83,0.0,0.0,12.0,26.0,28.0,0.0,78.0,17428.0,24.0,372.0,3371716,1230452,562678,804417,1018681,1273108,1949894,308934,1987402,2097437,2027626,6760105,574146,4881900,91238,258328,1490638,612751,295382,377011,492592,534776,840785,181990,859551,741473,744360,3160646,288199,2281541,35808,156711,107192,44808,28952,26446,30604,39288,64604,10977,58287,62370,54463,177902,24051,99804,2288,3119
2021-11-02,31852372,11351618,889621,16546,10448,7524,5665,4918,4640,4327,5119,6525,11832,25214,86999,159969,418770,724930,1262042,1291229,1217204,1117956,1069619,1110147,1090087,1107092,1156880,1320188,1351967,1367532,1156069,1078217,1026718,989358,938862,912291,881062,956306,1019135,1070178,1058716,954552,918861,855442,710416,538134,338589,215271,143448,90325,45053,5071,15,5372,66865,146,1314,182,3539,36,829,175,3291,715,351,478,175,1110,1069,589,523,439,204,72,0.0,0.0,15.0,3.0,7.0,0.0,121.0,30473.0,39.0,668.0,3375493,1246998,549122,877851,1104354,1249548,2004336,313027,1973002,2125234,2031953,7487277,546589,5355776,88220,271547,1491627,616743,292644,396805,512423,530430,851606,182191,858146,742237,740571,3332015,279264,2405887,34742,163898,108420,44574,27897,27551,31411,39487,65815,11165,58674,63138,55002,184474,23300,103162,2350,3168
2021-11-03,33423823,11555205,882448,19366,11953,8508,6739,5704,5240,5154,5599,7003,12130,25191,87744,156322,389270,648684,1205568,1267463,1216740,1131558,1104061,1161472,1157495,1186273,1243237,1400009,1428313,1423061,1225699,1170442,1114273,1079690,1028682,1001912,953260,1011253,1069115,1118536,1089716,970303,938964,906853,776947,606825,399849,261894,187984,125166,66603,5291,7,4947,67163,149,1361,175,3718,37,884,199,3513,643,347,537,199,1188,1146,656,523,426,150,67,0.0,4.0,39.0,2.0,8.0,4.0,92.0,31329.0,36.0,601.0,3737524,1311908,587165,961219,1165059,1369230,2139747,326014,2077492,2255252,2072225,7639936,594274,5502422,95849,277533,1567671,637186,309494,422654,533791,569696,897604,186107,884924,759536,747664,3373240,298933,2466121,36094,166914,108992,44272,27801,27626,30934,39499,64612,11048,58566,62814,55679,180425,23197,101603,2326,3114
2021-11-04,30655381,10600001,650911,28203,18811,13432,10280,8456,6974,6552,6391,7139,11476,22007,76351,117032,256751,401010,656399,732563,789425,873021,958752,1092052,1136199,1195759,1254169,1320623,1312338,1281821,1209326,1185265,1150116,1113149,1065352,1042862,1015882,1070086,1098107,1112028,1065709,964746,922560,874147,726405,551543,349819,227782,158519,103393,54599,5713,32,5865,66947,162,1444,156,4060,53,1004,191,3734,734,389,615,191,1187,1258,724,565,432,216,86,0.0,0.0,19.0,18.0,18.0,2.0,105.0,29677.0,34.0,551.0,3409000,1167385,626746,938769,1030381,1374909,1913901,306809,1844411,2064215,2006774,6844191,607154,5013442,80384,275198,1435235,580657,323595,420204,508043,582020,853067,169307,796105,702726,741644,3078683,307945,2286130,32032,165307,83574,34160,25039,21449,21736,30675,48916,8415,41863,47656,54603,116286,19787,65493,1522,1812
2021-11-05,32039498,11242935,781268,22852,13257,9283,6988,5796,5062,4743,5069,6104,11046,22788,82244,135128,331090,555406,1014472,1066563,1054350,1017635,1037071,1126359,1133392,1151998,1201050,1372298,1562362,1378820,1131321,1122966,1106563,1084076,1029078,996990,950696,1003798,1035255,1063287,1042094,951739,933867,898411,754362,584410,385028,258161,183908,123286,66976,4922,10,5579,66243,154,1198,115,3564,45,824,173,3215,677,342,482,173,1087,1014,633,481,421,191,65,0.0,0.0,60.0,0.0,35.0,0.0,59.0,30412.0,34.0,685.0,3433523,1201395,572360,1025310,1104498,1451254,1834575,352378,2072463,2279208,2169906,7111872,515241,5307230,93088,288889,1498347,598609,308655,450403,532497,599567,821512,196544,886165,767088,771374,3241734,278708,2400016,35291,168360,98355,31361,16705,26679,28178,36818,44335,10179,55577,62218,55139,166405,12692,95554,2269,2901
2021-11-05,32039498,11242935,781268,22852,13257,9283,6988,5796,5062,4743,5069,6104,11046,22788,82244,135128,331090,555406,1014472,1066563,1054350,1017635,1037071,1126359,1133392,1151998,1201050,1372298,1562362,1378820,1131321,1122966,1106563,1084076,1029078,996990,950696,1003798,1035255,1063287,1042094,951739,933867,898411,754362,584410,385028,258161,183908,123286,66976,4922,10,5579,66243,154,1198,115,3564,45,824,173,3215,677,342,482,173,1087,1014,633,481,421,191,65,0.0,0.0,60.0,0.0,35.0,0.0,59.0,30412.0,34.0,685.0,3433523,1201395,572360,1025310,1104498,1451254,1834575,352378,2072463,2279208,2169906,7111872,515241,5307230,93088,288889,1498347,598609,308655,450403,532497,599567,821512,196544,886165,767088,771374,3241734,278708,2400016,35291,168360,98355,31361,16705,26679,28178,36818,44335,10179,55577,62218,55139,166405,12692,95554,2269,2901
2021-11-06,33932645,11429397,746795,29182,18017,11897,8968,7210,6520,5629,6005,7506,11591,23831,80319,134053,313555,498895,855947,905514,936299,992322,1047374,1169617,1197603,1250100,1303867,1388277,1369456,1357107,1279887,1248157,1214154,1192709,1157483,1150389,1118752,1185027,1214685,1240325,1213923,1096963,1051279,1006056,843615,647000,420811,282995,210916,142971,77887,4701,28,5382,65508,112,1240,116,3277,68,847,164,2999,686,352,495,164,983,977,588,451,414,204,68,0.0,0.0,0.0,21.0,9.0,0.0,82.0,33278.0,40.0,682.0,3757821,1278308,652451,1071268,1183583,1490680,2148471,327827,2072744,2250684,2248006,7593797,649249,5509501,86726,267933,1565239,629050,334454,472386,570143,622393,926925,184090,871387,752750,766165,3341925,323154,2435677,33677,162929,95636,38175,25348,24555,26421,33398,54666,9433,50025,55550,47834,147588,20034,80482,1902,1951
2021-11-07,31396938,10856514,595999,34130,21202,14688,10793,8280,7142,6132,5827,6903,10820,20497,71053,107215,239245,385382,643839,735697,808784,912270,1011704,1158887,1199376,1251750,1294462,1338568,1336486,1309295,1241497,1231629,1197587,1171644,1135202,1114298,1074673,1128404,1151199,1167436,1113227,970404,912919,842853,688615,507305,317067,204297,140764,89260,46231,4343,9,5190,64626,124,1134,76,3073,60,711,150,2820,604,289,422,150,950,891,519,460,392,166,46,0.0,0.0,29.0,0.0,5.0,0.0,90.0,26495.0,38.0,503.0,3699370,1301325,610563,917504,1047834,1313897,1948074,272982,1882457,2155349,2092891,7005050,640768,4999557,76425,264469,1521626,641267,321148,420625,526704,575284,880566,155223,805893,730767,731635,3147017,319248,2297443,31482,164122,81210,39393,28216,18192,19959,24864,41438,6718,36583,43288,34005,110052,23359,60951,1386,1741
2021-11-08,22238497,8587695,783341,20714,13133,9217,7337,5883,4964,4580,4857,3755,3582,7325,25010,49242,142808,256184,419112,419820,391060,342647,320895,334558,341866,371630,458560,839681,1310431,1329572,1141519,1091837,1037040,995007,934647,899238,850029,919348,981419,1037181,1036172,324259,762713,844093,684692,503807,310358,194886,129394,81462,40973,4543,15,7348,61763,80,1139,89,3270,45,762,150,2924,667,312,450,150,936,971,565,452,428,185,54,0.0,1.0,1.0,3.0,10.0,2.0,63.0,15773.0,18.0,570.0,2475537,844971,394896,665416,744816,919551,1382459,206032,1362147,1460857,1450394,5109272,398897,3731657,60656,189777,1121118,439852,216516,306695,373553,418326,641535,122555,623353,557916,552137,2475244,214586,1808430,26015,116355,97930,38558,24182,24793,27124,34421,56618,9579,52055,55037,48674,161208,20366,92622,2021,2831
2021-11-09,27840983,10288458,866643,18410,8923,3593,2725,2260,2100,2077,2506,3459,6814,16934,87662,162519,442700,395511,654842,874360,1185669,1082894,1037552,1068097,1045205,1055259,1107983,1268237,1293281,1313433,633632,975617,927180,861619,809289,798176,776763,847323,904121,954052,954642,864840,827127,762215,627154,471489,286347,182805,118518,74122,38947,5403,25,5311,61777,134,1445,122,3774,62,948,208,3540,657,366,582,208,1181,1130,665,564,398,180,79,0.0,0.0,8.0,5.0,46.0,0.0,75.0,23583.0,26.0,667.0,3066664,1056250,504628,789245,898532,1144598,1702948,254078,1744184,1848076,1868901,6394825,510559,4658183,78723,231539,1350080,536436,264082,356328,439574,485958,753244,153342,774967,669962,690695,2980824,257391,2169041,31591,141951,107403,42564,27436,27150,29875,38815,63116,10517,57313,60337,54005,179450,23031,101162,2269,3068
2021-11-10,30381976,11140677,880159,17586,10832,7972,5666,4898,4318,4301,4745,6448,11661,25508,85999,157107,404320,690812,1187716,1237198,1176938,1098337,1049393,1075365,1048663,1058532,1110798,1284431,1320780,1341162,1148173,1096062,1028491,981179,909697,861298,811963,864351,908296,956379,947003,866122,849030,807779,663433,492015,305818,196186,131795,82966,42454,6243,24,5068,62893,247,1479,147,4536,81,1015,207,4208,812,395,620,207,1332,1451,833,592,528,215,69,0.0,0.0,2.0,19.0,55.0,2.0,169.0,26173.0,32.0,665.0,3240954,1186345,405830,844510,997347,1240902,1943999,300240,1980526,2213779,1993409,7008996,483473,5002548,90787,246936,1465502,600266,230759,388063,485205,523990,838449,178602,863160,761116,735872,3229027,254288,2297875,35680,151180,108251,43778,22770,27324,30920,40073,65549,10865,59035,63939,55160,183064,21723,102161,2372,3156
2021-11-11,30353636,11215153,881087,18559,11588,8161,6132,4921,4402,4164,4774,6079,11160,24295,82737,154737,404212,696254,1192398,1227386,1155143,1056609,1009875,1044670,1027278,1038802,1094682,1257942,1295048,1303837,1109350,1063387,1006613,965112,912026,881959,827798,893899,948152,996593,991053,909956,877027,828121,679235,512001,320832,208940,141322,88932,45483,6323,25,5337,63830,135,1598,123,4534,68,1099,245,4147,770,409,690,245,1329,1359,839,620,492,204,74,0.0,0.0,6.0,24.0,24.0,0.0,81.0,23502.0,33.0,585.0,3417334,1200383,447538,863803,995605,1220882,1863060,301728,1945996,2076200,1906898,6989000,553582,5045627,84225,254503,1517851,607181,243969,397501,491617,526541,827102,181054,862778,736181,725833,3273190,282808,2336057,34137,154364,109837,44744,19097,27772,31167,40021,65470,11086,59415,63319,54648,183847,22814,102502,2354,3138
2021-11-12,31349934,11351275,839823,20673,13201,9194,6886,5584,4968,4702,5024,6518,11527,24738,86018,150252,379929,645597,1108953,1154251,1103186,1034961,1006205,1046812,1023965,1025247,1080207,1297069,1587840,1433763,1114134,1065506,1020316,982286,940418,908361,867279,931815,984094,1033498,1041554,962496,947536,913565,764987,590766,387902,257959,180712,116458,61022,6517,16,6026,64280,240,1564,105,4781,67,1093,246,4288,823,404,689,246,1427,1410,815,636,511,235,77,0.0,0.0,26.0,13.0,69.0,0.0,132.0,22781.0,30.0,541.0,3521331,1128437,423887,912189,1075246,1345213,1897042,319544,1904968,2030555,1954573,7387579,436148,5413790,87241,285128,1534700,573825,240466,420211,526055,565925,851396,186850,859047,733483,738918,3397192,240693,2436671,35030,170165,103089,32840,14958,27539,31179,39454,64316,10654,57340,62264,54858,182327,12243,102471,2267,3063
2021-11-13,32902712,11276254,767671,28719,18155,12190,9006,7266,6210,5370,5901,7029,12059,24350,82630,137669,325185,506212,872703,911807,930601,977663,1011760,1124021,1140502,1186976,1246077,1345356,1328563,1325440,1244904,1221230,1191774,1166760,1119196,1104711,1069884,1131120,1158853,1188665,1163453,1049424,1014581,970069,812381,626836,412631,273132,194954,128976,69758,5809,27,4712,65322,118,1408,94,4224,83,951,178,3839,810,378,573,178,1228,1237,788,586,525,215,70,0.0,0.0,2.0,29.0,28.0,0.0,59.0,26678.0,37.0,571.0,3683492,1159613,501612,1020129,1151864,1376120,1990341,286586,1908905,2171865,2095461,7816434,546550,5519358,87018,269488,1554412,581940,268420,446936,555372,571155,871535,166536,828562,736769,744414,3436507,276403,2431437,34118,163630,98433,38279,23064,25199,28199,34451,58974,9209,50275,55599,47467,156890,19147,83476,1893,2123
2021-11-14,31385125,10866262,609130,32001,20680,14036,9985,7564,6314,5404,5596,6766,10362,21021,70889,109642,252688,414414,664609,751014,819780,910654,1003086,1132581,1168655,1216313,1256133,1307703,1305049,1284144,1213517,1206156,1171876,1151396,1113177,1100985,1072834,1134711,1174804,1198424,1154476,1027409,960495,874282,706556,519363,320308,201107,138076,90559,47531,5162,11,5019,65420,106,1249,83,3771,59,904,181,3256,783,362,542,181,1030,1067,662,497,482,229,72,0.0,0.0,3.0,28.0,5.0,0.0,70.0,28145.0,40.0,566.0,3589985,1275801,534996,910762,1063251,1264450,1908267,261880,1925466,2037169,1997109,7318800,572974,5186176,76164,269984,1502097,632839,284960,410268,525844,546633,844337,149739,813296,706968,721480,3252304,289046,2337584,31597,167296,84481,40639,27304,18586,20827,25360,42640,6770,37260,42692,33959,114208,23313,62348,1404,1807
2021-11-15,29328290,11017775,868055,20225,12634,8546,6486,4853,4264,4074,4587,5720,10981,23574,81783,152506,402279,700617,1208405,1214067,1143788,1050883,1009728,1045309,942825,707343,989536,1237686,1263568,1280265,1089643,1037549,980248,935246,880234,841883,789524,875548,940177,995396,992975,902763,859169,808525,651137,483192,296812,187326,126207,77916,40288,5143,13,4551,65959,151,1269,65,3746,63,863,195,3381,677,340,523,195,1210,1029,624,518,431,175,71,0.0,0.0,0.0,2.0,93.0,5.0,51.0,30096.0,32.0,738.0,3213463,1146802,470621,836397,972576,1193453,1804290,292758,1891759,2018414,1833371,6810318,504809,4875734,81406,238525,1469225,590082,258827,387337,483366,514862,811138,176047,842439,729438,711960,3202526,263203,2269604,33664,147396,106858,43897,27012,26880,30386,39051,63797,10926,57772,61680,53495,178922,23071,99935,2211,3160
2021-11-16,28861157,10978406,880501,17891,11217,7775,5801,4873,4387,4291,4815,6446,11538,24748,85891,159221,427072,745668,1261798,1256966,1166680,1063409,1007885,1032959,1005879,1015194,1064832,1231538,1254239,1253694,1043308,965437,860101,813933,778219,768535,743078,813829,873879,928930,926319,848775,822311,771189,616669,460573,280259,179494,119140,72837,37635,5413,17,6013,65319,198,1333,85,3895,100,939,220,3508,699,363,576,220,1134,1069,696,609,445,181,73,0.0,0.0,39.0,5.0,16.0,0.0,138.0,27742.0,37.0,658.0,3262367,1112730,482308,831198,936981,1162886,1712005,290010,1866787,1991693,1846170,6642241,501518,4766390,81926,239422,1482856,576894,261246,388621,470275,502667,782246,176029,837240,718591,715849,3172322,260329,2235915,33832,147534,109146,43641,27713,27573,30705,39639,64354,11021,58743,62157,54242,181476,23226,101407,2330,3153
2021-11-17,29736021,11076697,887075,17463,10868,7757,5673,4698,4105,3901,4755,6196,11528,25030,86578,160647,413954,701815,1199927,1238461,1161759,1065043,1002881,1021294,988530,995348,1055130,1227210,1263166,1285114,1095184,1040355,975900,924686,857421,824747,793392,882850,951976,1011347,999560,885410,845455,800957,656219,485473,297947,191472,127457,78912,40470,6288,22,4743,66796,139,1458,72,4672,86,1049,225,4185,787,396,653,225,1349,1347,781,708,498,221,68,0.0,0.0,34.0,0.0,15.0,0.0,113.0,28558.0,29.0,648.0,3329886,1092495,481443,842375,993456,1198498,1830920,275012,1850516,2028194,1926172,6901896,509612,4964347,82740,245318,1492606,573335,260830,389729,485058,510644,807049,170064,833471,728305,727096,3217122,264029,2277112,34083,150720,109976,43787,27544,27811,31345,39897,65078,10888,58602,62888,54983,183105,23236,102224,2280,3185
2021-11-18,28849815,10976554,884081,18459,11546,7924,6009,4734,4278,4153,4834,6357,11428,24729,84907,159488,421335,739996,1248172,1249590,1159806,1050049,993696,1015177,993901,1005393,1055590,1226070,1250468,1265048,1071305,1017263,951838,905529,851976,830672,791465,868409,928142,986303,998496,242699,639092,827629,676333,496796,278835,198143,130611,88349,46793,6380,28,5760,67361,247,1533,72,4650,125,1054,241,4253,832,407,647,241,1367,1360,861,665,496,259,77,0.0,0.0,27.0,41.0,68.0,0.0,111.0,27373.0,32.0,662.0,3153119,1046917,478824,824556,945616,1168226,1768454,271425,1797207,1978751,1823174,6730606,503541,4879197,80637,242587,1462503,558933,262975,388012,475158,509495,798913,169300,825626,722538,711898,3191172,263932,2265359,33803,149653,108777,42753,26972,27822,31179,39801,65190,10741,58326,62650,54385,184143,23048,102611,2309,3118
2021-11-19,31404661,11398495,846249,22220,14065,9463,7119,5544,4969,4726,5222,6503,11837,25696,88239,160517,408156,705443,1198801,1204419,1140693,1051083,1014703,1052595,1026405,1029523,1075856,1291300,1584196,1429042,1088674,1057265,1007730,978109,928601,890481,843186,913780,960888,1012334,1019783,944001,935636,905199,760461,591004,384136,253622,176739,114914,59783,6355,31,5031,68640,168,1640,74,4520,121,1171,228,4193,728,468,703,228,1397,1282,863,651,479,197,52,0.0,0.0,18.0,7.0,40.0,0.0,103.0,30696.0,35.0,690.0,3448769,1160901,456412,941464,1028826,1297457,1927500,327653,2071306,2113931,1920550,7319603,430942,5356572,87206,281416,1524185,588402,256049,428537,511667,552344,858192,191746,897233,751198,735078,3381485,238700,2414758,35343,168404,103673,33019,15713,28002,30994,39284,65486,10763,59037,63057,54790,183086,12473,102239,2286,3080
2021-11-20,31855483,11160441,761041,27899,17398,11995,8391,6465,5706,5459,5420,6854,11565,23643,78524,134770,313342,489567,857641,929161,946621,996140,1036997,1133909,1151219,1195856,950411,1085405,1316798,1312225,1229053,1203655,1171123,1154925,1115203,1091335,1053034,1106302,1135336,1158532,1118819,994566,960751,919289,763623,594087,393185,260997,185327,122228,64732,5859,19,4970,69488,156,1476,69,4189,125,1011,251,3846,730,378,633,251,1198,1225,795,628,458,210,62,0.0,0.0,21.0,0.0,34.0,0.0,101.0,26245.0,31.0,525.0,3465954,1194762,505541,1145686,1104543,1317508,1979398,289266,2040550,2084019,2026667,7355451,530101,5213117,81979,252330,1506541,600006,270601,489128,538923,555439,870623,168320,861617,728880,733497,3315036,269861,2333571,33085,154621,96767,39061,23922,22102,27618,34129,59286,9367,51682,55168,46952,154889,19365,82106,1868,2015
2021-11-21,29963366,10648289,601361,30623,19724,13365,9230,7267,6005,5214,5459,6404,10099,20270,68424,109416,250493,418736,663938,748716,817003,910372,1004108,1131057,1159037,1199648,1236460,1281679,1270608,1249040,1173268,1157793,1123142,1091147,1038210,1006636,975681,1041672,1092639,1109577,1063007,942062,880894,804127,639764,464004,281789,180894,125776,78370,40519,4854,12,5525,68793,114,1143,53,3569,89,779,189,3260,604,314,465,189,1063,1065,621,511,378,158,68,0.0,0.0,14.0,4.0,8.0,5.0,83.0,25241.0,28.0,525.0,3420978,1228999,511086,830345,985725,1203230,1829927,260617,1859231,1969109,1986952,6881839,546682,4974101,71982,257838,1467645,619467,275429,389932,501423,528520,831393,149573,798800,702456,720341,3138823,281130,2257271,30732,160706,83083,40500,27330,17618,20181,25143,42050,6761,37204,42205,33857,112431,23109,61564,1371,1797
2021-11-22,28741154,10935972,862090,19025,11816,8474,5870,4792,4048,4111,4126,5366,10107,22973,76437,150113,397998,700622,1184263,1193323,1125633,1036215,993409,1023433,1004358,1017550,1064179,1217112,1242306,1262614,1068498,1015363,961232,919233,854182,815734,773470,834531,885919,938337,923750,808343,762209,717817,585219,432267,265797,166773,111037,72088,39082,4885,18,5628,67987,228,1165,48,3579,93,806,200,3205,661,306,500,200,1048,1021,620,516,385,200,76,0.0,0.0,14.0,2.0,42.0,3.0,167.0,27621.0,31.0,653.0,3250425,1108246,478940,809451,958351,1178568,1767128,284688,1829607,1902897,1807793,6658548,513056,4734450,82134,243267,1480084,576172,260191,378634,478916,509884,804478,172697,832654,711729,708849,3149214,268189,2221312,34040,149576,107141,43318,27283,26410,29940,38667,63119,10739,57138,61287,53055,177635,22909,99136,2274,3084
